0,1,2
18851,"[380, 542, 543, 2549, 4452, 4453, 5861, 5866, 5867, 5868, 5872, 10746, 10747, 11331, 11332, 11333, 11334, 11344, 11352, 11355, 11357, 11403, 11405, 11748, 15482, 15483, 17052, 17053, 17054, 17057, 17086, 17357, 17360, 17368, 17410, 17423, 17425, 17429, 17430, 17460, 17462, 17464, 17465, 17469, 17479, 17483, 18851, 18852, 18853, 18854, 18855, 18856, 18873, 18874, 18875, 19751, 19752, 23990, 28092, 66737, 72228, 72229, 72231, 72232, 78357, 80372, 81675, 81679, 81680, 81686, 81687, 85510, 87043, 93555, 93559, 118475, 118620, 119181, 121789, 121790, 121842, 121848, 121860, 121861, 121862, 121863, 121864, 121865, 121866, 121867, 121868, 121932, 121936, 121982, 122029, 124653, 125688, 127542, 127847, 151123, 151124, 152683, 152684, 152685, 152818, 152819, 153474, 154343, 155105, 158373, 159617, 159618, 160184, 160187, 160188, 162395, 176233, 176234, 184830, 185718, 185729, 185770, 199704, 200227, 201153, 201156, 201157, 201168, 201171, 202130, 202209, 202213, 202668, 202830, 202832, 203852, 203853, 203939, 203940, 203951, 204182, 206943, 208888, 209034, 212851, 212873, 216989, 216990, 216991, 218432, 219460, 219461, 220639, 229081, 233096, 233337, 234217, 234218, 234247, 235243, 235244, 235323, 246062, 249692, 250762, 250763, 250764, 251253, 251449, 263330, 264270, 275301, 276189, 276206, 289403]",19162
5630,"[415, 540, 1489, 1490, 1590, 2540, 2548, 2552, 2554, 3403, 4063, 4064, 5629, 5630, 5632, 5633, 5634, 5638, 5724, 7523, 7524, 7525, 7527, 8290, 8297, 11335, 11346, 11347, 11360, 11366, 11373, 13448, 16112, 17035, 17036, 17040, 17041, 17042, 17056, 17064, 17066, 17068, 17070, 17073, 17074, 17075, 17080, 17081, 17083, 17358, 17367, 17433, 17444, 17445, 17454, 17477, 18412, 18413, 18849, 18891, 22199, 23626, 23650, 23651, 23652, 23988, 23989, 23993, 23994, 23995, 23997, 23998, 23999, 24676, 26057, 28596, 28951, 30352, 30355, 30360, 30361, 30374, 31048, 35008, 35012, 41415, 41416, 42856, 42858, 47815, 52700, 58712, 63280, 66136, 66142, 66597, 66601, 66603, 66605, 67363, 69249, 71127, 73144, 73640, 74287, 81674, 81683, 81688, 87095, 89427, 92450, 92465, 93285, 93543, 103699, 108223, 114035, 114840, 114842, 117867, 117868, 118584, 118585, 118586, 118590, 118591, 118592, 118596, 121791, 124669, 124670, 124673, 124675, 124676, 124983, 125238, 125240, 126236, 126436, 127511, 128049, 128066, 151011, 151073, 151075, 151088, 151095, 151098, 152714, 152816, 153761, 153762, 153899, 154404, 156838, 156840, 156892, 158374, 158375, 160199, 160200, 160367, 162432, 171282, 171334, 172536, 174170, 174387, 175882, 175883, 177821, 179308, 183276, 184611, 184653, 184654, 184655, 186468, 195430, 199101, 200609, 201110, 201437, 201438, 201442, 202218, 203856, 203857, 203859, 203957, 203964, 204113, 204185, 204916, 206638, 206938, 206939, 206941, 207458, 212850, 215664, 216594, 218004, 219443, 219444, 221157, 221590, 221767, 222394, 228801, 233038, 235287, 235288, 235473, 235773, 236305, 246297, 246709, 248810, 248979, 251114, 252111, 252624, 252625, 253867, 254126, 254128, 258482, 258610, 259247, 260147, 260277, 260278, 260507, 261358, 261407, 263029, 265555, 267021, 267415, 267416, 271738, 275267, 275270, 275271, 275272, 275273, 275801, 275876, 275877, 277725, 277728, 277976, 288636, 288945, 288974]",15015
118474,"[1969, 2151, 7646, 7647, 10858, 10859, 10860, 10861, 10863, 11700, 11701, 15297, 15434, 17043, 17572, 17573, 18887, 21633, 21634, 22218, 22709, 23654, 24521, 25115, 30351, 30380, 31046, 31402, 31403, 31405, 35111, 41417, 41418, 41419, 42860, 42889, 47716, 47717, 47809, 52699, 63148, 66141, 67103, 67641, 69250, 69252, 70216, 70643, 70644, 70645, 73536, 78105, 78106, 78107, 81457, 81633, 82831, 82832, 83083, 85509, 86093, 86439, 86440, 89109, 89722, 89723, 89724, 89726, 89727, 93530, 94842, 102306, 113389, 115456, 118464, 118465, 118470, 118471, 118474, 118480, 118481, 118484, 118486, 118597, 120483, 127801, 151117, 151129, 154665, 154956, 157494, 159601, 167248, 175281, 179497, 202153, 202154, 202208, 202292, 206948, 207200, 215697, 216565, 218348, 220748, 220766, 221683, 227279, 229598, 233042, 249581, 249582, 249727, 250765, 251189, 251191, 251248, 251251, 251252, 253964, 253965, 254130, 259248, 261180, 266511, 269032, 271864, 273650, 277380, 277727, 277729, 278567]",2498
87035,"[2539, 24948, 24949, 25499, 25927, 28093, 35496, 35498, 35505, 35506, 35546, 35929, 36491, 36492, 36866, 38317, 43123, 43206, 43337, 43704, 47134, 47135, 47136, 47137, 47138, 47948, 47949, 48019, 48061, 48305, 48383, 48384, 48416, 49682, 49829, 51922, 51923, 51924, 52359, 77234, 77260, 82467, 82468, 82584, 82586, 86989, 87035, 98591, 98592, 98593, 98594, 98595, 98654, 99037, 99297, 100680, 100812, 107115, 107116, 119316, 130046, 130047, 150993, 151010, 151072, 168425, 206189, 206190, 206191, 207121, 207275, 207279, 207337, 207517, 207546, 207861, 211465, 211542, 213158, 213208, 213209, 213389, 213490, 213605, 218009, 218139, 220960, 234150, 234151, 234152, 246056, 247980, 254252, 265790, 268007, 268417, 288638]",9129
98589,"[5696, 5701, 25377, 25446, 25447, 25498, 26056, 26342, 26349, 27401, 35501, 36062, 36420, 36480, 36481, 37307, 37308, 37377, 37378, 37507, 37848, 38854, 40807, 41372, 43209, 43309, 43748, 43753, 43754, 45996, 46144, 46145, 46181, 48068, 48539, 48610, 48625, 49088, 49563, 49597, 49799, 49800, 49802, 49847, 49980, 51441, 51442, 55815, 55843, 55844, 56008, 79412, 79413, 82574, 82847, 87177, 87178, 87310, 87337, 98588, 98589, 99719, 99720, 99765, 100548, 101717, 101741, 101946, 101948, 104367, 104368, 104699, 105536, 105537, 105538, 105574, 129243, 129246, 151023, 176232, 176235, 176236, 207135, 207301, 207302, 207397, 207531, 207552, 208935, 209265, 213177, 213513, 223163, 223164, 223405, 223461, 223462, 225243, 227842, 227843, 235285, 235286, 246055, 254484, 256716, 257876, 267744, 267810, 268378, 268382, 288629, 288644]",4633
162593,"[5862, 5871, 11411, 11412, 15514, 15844, 16102, 16105, 16106, 16108, 16110, 16111, 16582, 17100, 18861, 18862, 18863, 18864, 23987, 24222, 24299, 24300, 24310, 24311, 24312, 24313, 24322, 24798, 28682, 31397, 35075, 35077, 35081, 53528, 53543, 53544, 53553, 53554, 53761, 53762, 58713, 58832, 58837, 58840, 63121, 66000, 67870, 70637, 71329, 73433, 85918, 87296, 91489, 91498, 94241, 111395, 113495, 115192, 115193, 115194, 115195, 115196, 116379, 117090, 120810, 125251, 125608, 126366, 127059, 127060, 127386, 127387, 127388, 127575, 127601, 127602, 127603, 127604, 127802, 128176, 128177, 128179, 151163, 152856, 160203, 160204, 160205, 160206, 162593, 165083, 169207, 170281, 196175, 196289, 196449, 197328, 197750, 198912, 200135, 200320, 201427, 201440, 202831, 203303, 203562, 203564, 203860, 203861, 203862, 204178, 205383, 205387, 205396, 205415, 205419, 205430, 205431, 206944, 208885, 208889, 208890, 209474, 209476, 211807, 211810, 211812, 211813, 211815, 211818, 211819, 212868, 212870, 212871, 212874, 212875, 212876, 212879, 217460, 218922, 219428, 219429, 219430, 220184, 220599, 220616, 220621, 222666, 222667, 228778, 230458, 230716, 231026, 231515, 231861, 231862, 231863, 231865, 231866, 231867, 231953, 236101, 236177, 236387, 236388, 236408, 248791, 250719, 252659, 252666, 252667, 252711, 252712, 252722, 252723, 252724, 252725, 254125, 254127, 254453, 257520, 257521, 257528, 257530, 257531, 257542, 257550, 258542, 258544, 258545, 258546, 258547, 258548, 258550, 258552, 261275, 262137, 262138, 264091, 265471, 265472, 265634, 265635, 265636, 265637, 266164, 266418, 266981, 266983, 270668, 270689, 270700, 270701, 270720, 270784, 270794, 271831, 272828, 273732, 274040, 274042, 275266, 275275, 277583, 277873, 278334, 278398, 278409, 278410, 278411, 278587, 278588, 278607, 288621, 288637, 289552]",12316
101668,"[25497, 34538, 35497, 35512, 35520, 35521, 36124, 43244, 43245, 47120, 47121, 48538, 49353, 49801, 51925, 56009, 98590, 101667, 101668, 101830, 105461, 168801, 207028, 207029, 207201, 207206, 209033, 223980, 226573, 226574, 254500, 255467]",1087
101378,"[27209, 28680, 28681, 28683, 36454, 37023, 39167, 43179, 49564, 50814, 51228, 51229, 51315, 56006, 79802, 99144, 101378, 101379, 101380, 101381, 101382, 129296, 151032, 205776, 208250, 209475, 210616, 210617, 210618, 210619, 211809, 223234, 223307, 253043, 253350, 255107, 255231, 256728, 256911, 268534, 268695, 268719, 268720, 268721]",2223
257533,"[128614, 257533, 257534, 263893, 274041]",36
71203,"[3066, 4913, 9949, 9963, 9965, 9971, 21139, 21154, 22287, 42817, 42828, 53075, 53129, 58644, 58646, 58647, 59412, 59430, 64991, 65005, 65042, 65047, 66558, 66559, 66683, 67993, 68002, 68006, 69940, 70169, 70172, 70689, 71198, 71199, 71203, 78972, 81731, 87721, 87738, 87742, 87746, 89316, 91580, 92805, 102750, 109397, 109741, 110965, 110968, 111239, 112604, 113976, 114624, 139226, 139329, 151959, 153231, 153661, 163389, 176215, 177316, 177996, 178540, 182393, 182964, 187669, 194547, 197661, 202254, 204654, 204944, 208780, 213035, 213046, 215295, 216423, 216910, 218346, 222378, 227268, 229717, 230549, 230557, 230558, 230801, 232557, 232558, 233980, 235789, 237055, 246065, 252137, 256003, 257450, 257451, 257455, 257461, 257462, 258678, 260266, 261434, 262091, 262092, 262093, 263345, 264918, 265206, 265207, 266290, 269152, 271207, 271813, 273307, 273997, 274150, 275796, 276221, 276261, 276263, 278126, 278728, 288809, 289143]",3097
223400,"[25733, 27124, 36679, 36833, 36999, 37828, 43847, 43851, 45280, 46821, 49094, 49659, 59399, 59954, 59973, 68826, 87402, 100357, 105845, 106313, 108513, 119600, 165350, 211073, 213088, 215088, 223400, 224047, 224372, 226658, 230968, 236687, 247491, 253396, 255078, 255232]",2165
278553,"[67313, 90916, 278553]",52
63678,"[449, 3268, 9273, 14520, 16350, 22443, 22445, 22469, 22500, 25975, 30678, 30679, 57046, 57049, 57073, 59024, 59028, 59029, 59032, 61772, 61845, 61857, 63676, 63678, 63751, 63752, 63753, 63754, 63765, 63766, 66059, 66959, 67412, 67726, 69295, 69693, 69930, 73456, 74447, 74449, 74451, 74579, 74922, 75395, 75404, 78928, 78935, 79852, 79862, 80000, 84684, 86481, 86501, 86502, 86530, 86544, 86556, 86596, 86657, 86680, 86745, 89479, 89480, 89742, 90460, 90479, 90483, 90497, 90512, 90545, 92335, 92721, 110885, 111484, 125293, 125836, 126147, 126328, 126339, 126424, 126784, 126789, 127156, 127637, 127670, 127758, 127764, 128245, 128257, 128267, 128451, 139138, 173470, 174549, 179377, 183997, 187063, 187067, 187323, 196980, 199739, 212761, 212925, 214011, 214543, 215526, 216356, 216966, 217636, 217637, 217663, 218178, 218737, 218820, 219387, 220817, 221941, 222448, 230531, 232645, 235695, 235898, 236523, 236524, 236634, 247501, 247543, 249253, 250471, 252164, 256057, 259390, 259408, 259417, 259418, 259419, 260520, 260879, 260964, 262024, 262365, 262390, 262415, 263279, 263733, 263738, 263739, 263742, 265723, 266362, 266654, 266655, 266671, 266690, 267103, 267521, 267522, 271794, 272427, 273942, 274986, 277653, 277786, 277884, 277966, 278268, 278421, 278551, 278617, 278622, 278624, 278702, 278712, 278719, 278729, 289079, 289098]",4685
101749,"[3294, 26429, 26644, 36834, 36906, 38169, 38375, 39047, 39964, 40615, 45289, 45406, 45615, 46147, 49162, 49488, 49605, 51022, 56378, 56383, 57772, 59026, 74450, 77243, 96926, 99443, 101749, 103828, 103917, 104108, 105769, 105770, 106407, 106738, 106863, 119561, 128992, 129042, 129049, 129803, 152243, 152277, 152748, 155202, 155317, 165273, 181903, 209046, 209363, 209411, 213358, 223879, 225570, 225572, 225694, 235628, 255378, 256055, 256816, 257137, 257979, 268104, 269574, 269686, 270289, 270290, 278967]",7557
235906,"[125295, 235906, 266399, 266405]",14
153016,"[797, 62818, 62819, 62820, 62821, 62822, 153016, 249419, 249429]",1210
10139,"[1949, 7583, 10085, 10139, 22934, 57583, 57584, 57603, 57640, 62805, 62830, 62833, 63027, 63888, 74578, 80924, 85646, 86338, 133097, 133165, 133166, 133167, 133168, 133169, 133170, 133173, 133174, 133175, 133176, 133177, 133178, 133179, 133180, 133181, 133182, 133183, 133184, 133185, 133186, 133187, 133188, 133189, 133190, 133191, 133193, 133194, 135009, 135240, 135257, 135444, 135453, 135602, 135784, 135785, 136012, 136044, 138406, 138496, 138547, 138548, 138549, 138590, 138591, 138592, 138593, 138642, 138688, 138689, 138693, 138709, 138726, 138728, 138769, 138770, 138772, 138773, 138774, 138788, 138800, 138822, 138825, 138826, 138834, 138855, 138857, 138887, 138904, 138905, 138930, 139073, 139224, 139240, 139285, 139331, 139446, 139493, 140023, 140553, 140554, 140653, 140704, 140890, 141173, 143551, 147390, 148074, 148271, 149515, 154380, 154537, 169980, 188748, 189968, 190008, 190013, 190021, 190055, 190575, 191280, 191345, 192444, 202020, 202029, 202030, 212282, 212555, 212596, 214240, 214300, 219284, 219632, 238183, 238187, 238191, 238192, 238200, 243110, 244631, 249421, 249423, 253727, 259164, 260553, 264473, 265321, 265328, 279495, 279869, 280245, 280265, 280266, 280268, 280277, 280278, 280281, 280282, 280286, 280287, 280301, 280303, 280306, 280313, 280347, 280411, 280432, 280472, 280572, 280612, 280703, 280766, 280829, 282208, 282868, 283107, 283595, 283899, 284158, 284159, 284388, 284390, 284391, 284899, 284950, 285146, 285288, 285686, 285713, 286095, 286183, 286577, 286578, 286579, 286597, 286598, 287611, 288549, 289274]",3662
37415,"[26631, 31994, 37415]",143
208088,"[36659, 39681, 40373, 44092, 56460, 108680, 108690, 108836, 108849, 108856, 148835, 165669, 208088, 208739, 243646, 259155, 283567, 284389, 284898, 285801, 287117]",311
259166,"[57610, 62825, 62826, 152402, 259161, 259165, 259166]",114
60056,"[60056, 60057, 68905, 287260]",426
60067,[60067],10
108672,"[108672, 108673, 108675, 108676]",920
133098,"[132371, 133098, 135234, 135611, 135671, 138479, 138524, 138555, 138610, 138624, 138654, 138692, 138717, 138761, 138762, 138767, 138779, 138780, 138817, 138818, 138900, 139398, 139918, 140024, 140920, 140942, 141184, 141286, 142357, 142368, 147936, 149697, 190722, 191442, 238184, 238199, 238721, 241629, 280248, 280321, 280773, 281661, 283423, 283680, 283691, 283882, 284171, 284709, 285154, 286012, 286015, 286023, 286027, 287926, 288220]",938
138567,"[135001, 135576, 138567, 138676, 138827, 138885, 139263, 140667, 149637, 190112, 192729, 280251, 280280, 280381, 280525]",690
244959,"[150640, 240139, 244959, 281658, 281685, 283419, 283425, 285678, 286009, 286020, 286589, 286781, 287582]",18
153108,"[153108, 167359, 246664, 286692, 286826]",31
210335,"[210335, 275098]",42
5693,"[539, 2519, 5693, 5694, 5695, 5708, 8272, 8288, 15213, 15214, 15269, 15274, 15293, 19750, 19755, 19757, 20369, 20370, 22182, 22183, 22185, 22186, 22187, 22190, 22192, 22198, 31399, 31401, 34327, 80088, 80089, 80091, 80094, 80095, 81637, 85995, 86990, 89750, 89751, 89752, 93544, 113935, 118630, 118632, 118633, 128417, 150998, 151106, 152815, 175817, 199889, 201155, 201606, 201608, 203295, 203296, 203297, 203298, 203299, 203300, 203310, 203313, 203566, 203709, 203949, 204917, 204922, 206946, 210058, 210059, 210060, 210196, 211466, 219437, 221696, 221697, 236479, 246049, 246834, 251257, 251583, 251584, 251705, 252097, 254255, 254346, 258115, 266373, 266499, 275241, 275304, 275643]",2702
17365,"[586, 667, 1137, 1733, 1931, 5685, 5710, 5712, 8281, 9300, 10751, 10754, 11408, 15223, 15276, 15516, 16088, 16100, 17365, 18411, 19753, 24485, 30382, 42470, 52841, 53935, 59175, 77487, 80099, 80103, 84798, 89749, 118026, 118581, 122663, 160735, 194841, 199004, 203304, 203558, 204112, 204340, 204756, 204920, 204923, 206653, 206654, 211572, 213892, 213896, 221677, 228791, 229859, 230878, 232934, 233101, 233752, 248982, 250756, 250934, 255700, 257610, 259272, 263882, 264040, 265056, 265867, 274983, 275133, 277330, 288620, 289235]",1157
249691,"[718, 2080, 5635, 5636, 5655, 5658, 7169, 7930, 7931, 7932, 7933, 7935, 7939, 7942, 7943, 7944, 8278, 8289, 8291, 8293, 8294, 8296, 9304, 10740, 10743, 10744, 10758, 10759, 11348, 11479, 15219, 15272, 15425, 15506, 15512, 17482, 18877, 18878, 18879, 19754, 22178, 22179, 22181, 22191, 22204, 22211, 24520, 52843, 62926, 63159, 63281, 77430, 77431, 77485, 78050, 80097, 80106, 80685, 81070, 88628, 89748, 91522, 117801, 118499, 118503, 118536, 118634, 120244, 120811, 121983, 122491, 124905, 125205, 125587, 127358, 127520, 127578, 127826, 130584, 131211, 131214, 150999, 151108, 151115, 151436, 153298, 153299, 154081, 154568, 157493, 158409, 159850, 161871, 162662, 175312, 175820, 184406, 184824, 185837, 185838, 195176, 201099, 201537, 201609, 201610, 202125, 202132, 202133, 203565, 204341, 204914, 204924, 205214, 207745, 210797, 219066, 219068, 219458, 219459, 225730, 226180, 233018, 233103, 233751, 234567, 235562, 237246, 246061, 247336, 247652, 248498, 248538, 248665, 248666, 248667, 248668, 248669, 248908, 248909, 248978, 248980, 249261, 249262, 249263, 249264, 249265, 249266, 249550, 249551, 249552, 249553, 249554, 249555, 249556, 249557, 249558, 249559, 249560, 249561, 249562, 249563, 249689, 249691, 249697, 249699, 249728, 249729, 250718, 250722, 250723, 250724, 250760, 250771, 250933, 250938, 250939, 251111, 251112, 251450, 251451, 251582, 251704, 252096, 252098, 252099, 252101, 252102, 252103, 252104, 252106, 252107, 252108, 252109, 252112, 252113, 252419, 252769, 253012, 253130, 254337, 254347, 257839, 259271, 260276, 261394, 261941, 263028, 263268, 263269, 263793, 263794, 263795, 263796, 263881, 263964, 263966, 264090, 265057, 266433, 266749, 266750, 266751, 266752, 267283, 268459, 270667, 272866, 272872, 272873, 275778, 275878, 276307, 277373, 277452, 277574, 277610, 277611, 277661, 277695, 277710, 277856, 277956, 278014, 278084, 278346, 278374, 278375, 279095, 279096, 279122, 279252, 288626, 289623]",5147
17393,"[2517, 4563, 5650, 5651, 5652, 5663, 5664, 5665, 5706, 10749, 10755, 11367, 17393, 17442, 17449, 17455, 17459, 17481, 18391, 18888, 18889, 18890, 53760, 77227, 91529, 110411, 117954, 118580, 118583, 120263, 120269, 120270, 120271, 122145, 122146, 122148, 122154, 122155, 122189, 122192, 122197, 122651, 122652, 122653, 124514, 160757, 184461, 185126, 185832, 185835, 185836, 185839, 201101, 203943, 203960, 204107, 204111, 233060, 233607, 233608, 233609, 234330, 234331, 234338, 246041, 246343, 248984, 252764, 275114, 276288, 276430, 276797, 289198]",2790
160357,"[4770, 7953, 10857, 11482, 15027, 15028, 17401, 18876, 24678, 34298, 41414, 47808, 70647, 151043, 160357, 170405, 170406, 201584, 202151, 209892, 209893, 209894, 210795, 226572, 228746, 248026, 248956, 248957, 249702, 250630, 251249, 260145, 265974, 265975, 272459, 288624]",613
17461,"[5644, 5660, 10750, 17461, 53759, 77228, 100892, 118368, 160758, 199086, 199689, 202124, 202131, 203406, 203941, 203942, 204108, 204109, 233010, 233015, 233016, 233024, 246344, 268626, 275201, 275207, 288622]",989
22707,"[15025, 17400, 18390, 22707, 22708, 59174, 109974, 151380, 160436, 162017, 203851, 204104, 221511, 246089, 251254, 266858, 271342]",332
203948,"[15427, 15429, 15430, 17082, 46796, 59176, 203378, 203945, 203948, 203965, 214283, 216807, 249690, 249701, 256430, 261519, 261520, 289397, 289638]",197
203702,"[16605, 18930, 22219, 161873, 201603, 201605, 203377, 203701, 203702, 203705, 203920, 248983, 251113]",38
204342,"[16606, 50957, 61459, 74330, 74331, 74332, 77481, 77484, 84467, 122785, 154652, 161874, 172234, 174447, 177107, 193462, 201604, 203704, 203707, 203708, 203936, 204342, 204918, 211867, 213895, 215368, 215666, 215667, 218205, 218206, 219421, 219422, 234542, 250944, 251912, 252105, 258877, 258878, 258879, 258880, 258881, 263035, 263036, 263662, 263800, 268840, 288634, 289025, 289584, 289585]",267
227138,"[27166, 27766, 27767, 27768, 28766, 35500, 37888, 37889, 37890, 43363, 46947, 46949, 46988, 46989, 47140, 47951, 48921, 49617, 49618, 49619, 51248, 51928, 52299, 55905, 76762, 79314, 98596, 99160, 99161, 99162, 99598, 100660, 105930, 106612, 154387, 168466, 205654, 207033, 208810, 208814, 208962, 210197, 210198, 211467, 211543, 212200, 212201, 213419, 213420, 213541, 218162, 218782, 219675, 225030, 225883, 226454, 227132, 227138, 227170, 256155, 256168, 257838, 262869]",2731
101202,"[27342, 27343, 27344, 44839, 44840, 45930, 48623, 49347, 51927, 87038, 99966, 100661, 101202, 168580, 207184, 207746, 209007, 209520, 210166, 219674, 223144, 223183, 225882, 227139, 227746, 236843, 247645, 254604, 254619, 254729, 267755, 268095, 268646, 288991, 289199]",893
268475,"[28100, 35517, 36569, 46948, 46950, 46951, 49661, 55803, 56015, 99201, 104410, 129513, 152972, 153410, 154348, 205760, 205761, 209522, 209523, 209708, 209831, 210554, 210555, 210556, 210601, 211175, 219681, 225064, 225731, 226179, 226947, 246185, 253041, 253120, 254200, 254577, 254607, 254614, 255803, 256151, 256152, 256170, 256770, 256839, 267869, 267881, 267885, 268188, 268438, 268475, 268628, 268692, 269634, 269794, 288633, 288635, 288641, 288978]",1078
37512,"[37508, 37512, 87334, 150997, 181763, 207061, 207466, 208809, 210177, 210882, 225025, 227172, 227747, 257877]",151
210154,"[38706, 46797, 48974, 76821, 168432, 207555, 208981, 210154, 223981, 227171, 275682]",60
99847,"[39119, 43157, 46795, 48972, 99847, 205686, 209384, 209956, 210863, 227176, 254370, 256656, 268262]",148
223145,"[46040, 48622, 87037, 100891, 205639, 207535, 208934, 210195, 219673, 223145, 236860]",501
99843,"[50955, 99843, 99844, 99845, 164875, 193538, 193549, 199690, 208813, 208982, 210153, 210167, 210168, 210170, 225026, 225027, 225029, 246050, 246051, 255025, 256682, 269627, 289236, 289237]",132
88561,[88561],15
268627,"[151036, 210169, 226181, 228723, 267880, 268627, 268639]",118
250768,"[248497, 250768, 250769, 250770, 251190, 251194, 251255, 251261, 288619, 288642, 289509]",116
251192,"[248955, 250932, 251192, 251193, 251398, 256598, 256599, 276245]",25
268391,"[252908, 254540, 256643, 267780, 268391, 269506]",97
152906,"[643, 3013, 3943, 3945, 13643, 15414, 17219, 42821, 44415, 59345, 65187, 74140, 74141, 74158, 80738, 84420, 86800, 86817, 89565, 90575, 93084, 102930, 103290, 107761, 107763, 109305, 109306, 109369, 111976, 111981, 112344, 112345, 113373, 113376, 113878, 119195, 119200, 121782, 122339, 124855, 125156, 125157, 125220, 125452, 126483, 126484, 126655, 127408, 127871, 130343, 131966, 151849, 152906, 154362, 161571, 162176, 163904, 181367, 182701, 182759, 184447, 187161, 201548, 202761, 206694, 214029, 215847, 233348, 233979, 234522, 235339, 236217, 246915, 247393, 247570, 248213, 250849, 251824, 255784, 258904, 260644, 261930, 269234, 271106, 272235, 273848, 276196, 277619, 277820, 277933, 277978, 278348, 278608, 279040, 288932]",1430
124847,"[1521, 3021, 3813, 3831, 3883, 3923, 3958, 13200, 15409, 15412, 17217, 29064, 42812, 42815, 42822, 42835, 47853, 47863, 57360, 67307, 67899, 68057, 71648, 71893, 72840, 74142, 80734, 85785, 85803, 90574, 91913, 92292, 103283, 103285, 111497, 111917, 111977, 112970, 113086, 113088, 113178, 113223, 113245, 121447, 124847, 124852, 124863, 124865, 124885, 125221, 151862, 154361, 156455, 161570, 162182, 163902, 163906, 170808, 174044, 179284, 179569, 181327, 181329, 181369, 183759, 185623, 194874, 200065, 200367, 203368, 203371, 213918, 216004, 217231, 221517, 227532, 227533, 230044, 230682, 233346, 233953, 234417, 235338, 236215, 249716, 251823, 260036, 261929, 264965, 265739, 266281, 266854, 268853, 269301, 272053, 273742, 274631, 275618, 277427, 277429, 277433, 277936, 277938, 289302, 289303]",2571
55547,"[1627, 26915, 40732, 41095, 46858, 50938, 55547, 76245, 79143, 80737, 101866, 106698, 207087, 225311, 226479, 235614]",334
223127,"[2046, 25037, 34537, 37763, 40028, 43131, 46152, 48176, 50939, 54270, 54279, 77346, 79108, 88705, 100603, 105019, 105837, 125903, 129952, 196353, 208208, 211361, 211970, 218163, 223127, 224601, 235615, 253275, 262942, 270282]",1550
153951,"[3375, 4308, 4537, 4558, 5775, 8001, 8004, 9029, 12703, 13703, 13704, 15914, 15941, 17266, 17275, 17284, 23231, 23248, 23259, 23355, 28842, 29916, 30503, 31569, 42816, 42829, 42831, 55553, 59333, 59341, 61535, 61936, 62305, 64861, 71651, 73012, 73032, 80281, 81344, 86124, 87975, 87976, 88582, 89137, 90577, 102931, 109381, 109388, 109395, 111322, 111916, 112050, 112366, 112632, 112636, 112642, 112651, 114897, 117402, 118728, 119221, 120564, 120665, 121117, 121775, 122016, 122162, 122539, 122608, 124984, 127784, 127790, 127845, 127888, 128373, 131097, 131892, 151337, 151827, 152389, 152580, 153951, 159561, 159702, 163684, 163901, 163910, 170806, 174018, 174042, 175345, 177676, 181308, 181328, 185626, 195640, 196901, 199429, 199517, 200535, 200673, 200746, 202763, 210121, 212973, 218440, 218506, 221518, 221520, 222086, 227535, 229050, 229061, 230268, 230402, 230996, 230997, 231047, 232374, 233202, 233674, 233702, 234426, 234502, 235485, 246290, 247880, 247881, 248068, 248104, 250753, 250910, 252357, 255781, 257470, 258643, 260138, 261921, 264935, 265536, 267285, 267565, 269223, 269229, 271074, 271109, 272996, 273834, 274090, 274934, 275057, 275327, 275334, 276034, 276204, 276424, 277467, 277979, 278258, 278751, 279031, 279041, 279400, 289089]",2654
