0,1,2
154706,[154706],17
154707,[154707],17
154709,[154709],21
159435,"[159435, 200871, 275065]",14
179931,"[102958, 115785, 179931, 264202, 230474]",28
198973,"[198973, 273097]",12
199632,"[199632, 199633]",13
203087,"[110703, 117443, 159355, 159436, 181337, 188044, 203087, 221721, 236284, 159407, 159438, 159440, 181332, 203122, 230835, 232428, 264204, 274691, 246992]",110
203111,"[117453, 159447, 161030, 184280, 203111, 274695]",44
203125,"[203125, 250528]",68
203201,"[203192, 203201, 203202, 215275, 219433, 250536, 274534]",30
203197,[203197],12
203198,"[14717, 203198]",11
203205,"[14723, 14764, 127928, 203205, 215276, 229511, 271066]",25
204264,[204264],14
204279,[204279],107
204292,"[14594, 14632, 14715, 14722, 14747, 14756, 14769, 19467, 71988, 110712, 127214, 127929, 203200, 203203, 204290, 204292, 215277]",124
209743,"[209743, 225992]",25
211946,[211946],25
233404,"[227858, 106710, 233404]",15
231179,"[231179, 251500]",24
231722,"[231722, 231724]",13
234438,"[234431, 234438]",11
264174,"[236544, 278720, 227467, 256006, 264174, 267131, 267620]",26
246452,[246452],11
247844,[247844],48
250530,[250530],55
251501,"[203145, 203148, 204140, 250539, 250542, 251501, 263155, 269249, 274944, 274964, 289715]",35
251505,"[127951, 251505]",45
264210,"[257472, 264210]",16
264185,"[264185, 264208, 264215]",11
267590,"[19462, 77682, 102946, 218241, 264190, 267590]",27
269744,[269744],19
271545,"[250508, 271545]",10
271549,"[271549, 271554, 273552]",13
271551,"[14690, 94415, 117467, 159380, 159406, 159424, 159449, 181346, 203115, 203134, 204287, 221720, 236278, 271551, 271557, 273553]",87
289207,[289207],36
289208,[289208],27
289209,[289209],11
289372,"[289372, 289373]",53
289452,[289452],43
289467,"[289467, 289468]",21
289522,[289522],63
152782,"[491, 10815, 16616, 41588, 53125, 53151, 58609, 78555, 102546, 152017, 152782, 155996, 227369, 257457]",828
227358,"[16612, 53101, 53128, 53150, 227358]",52
27146,[27146],18
36416,[36416],94
43582,"[43582, 50196, 75490, 254979]",41
45065,"[45065, 75549]",48
53097,"[53097, 53105, 53106]",12
53098,"[53098, 69369, 102545, 102582, 102584, 102593, 227354, 249574, 257466]",136
53100,"[53100, 53155]",105
69377,"[10812, 53102, 53103, 53152, 53153, 53154, 69376, 69377, 69380, 69382, 227352, 227353, 227356, 249573, 260808, 269084]",377
53130,"[53130, 53133, 53145, 58655, 264847]",52
53136,[53136],12
53139,[53139],11
53148,"[53142, 53148, 69370, 91469, 91470, 170240]",22
56761,"[56761, 102028]",19
58654,"[58654, 59177, 69381, 69383, 102595, 264846, 269082]",26
59565,"[59565, 107068]",171
59703,[59703],34
59706,"[59706, 68452, 79218, 262993]",150
59709,[59709],16
68454,"[50778, 59533, 68453, 68454, 84195, 84196, 102029, 236744]",160
69363,"[53140, 69363, 69364, 69374, 275634]",40
69366,"[69366, 102597]",25
87297,[87297],76
99685,[99685],56
99686,"[99686, 108521, 168847, 208395, 228045]",136
100216,"[87298, 100216]",96
100482,[100482],10
107067,[107067],14
107107,"[107107, 108481, 119447]",66
140036,"[140036, 140037, 148506, 150163, 150328, 150330, 239933, 240558, 243202, 245417, 245418, 282250]",26
208629,"[24143, 43578, 110346, 119446, 130050, 208629]",249
211736,"[41590, 53099, 53131, 59178, 84475, 91471, 102596, 211736, 211743]",38
227351,"[227351, 260809]",22
227357,"[16617, 24142, 41591, 58680, 69367, 196669, 227357, 257464, 260810]",68
228046,"[206244, 228046]",55
11788,[11788],14
59628,"[59628, 68696, 99464]",120
79443,"[5117, 5380, 12047, 73354, 79443, 82301, 111344, 219704, 228922, 231598, 231960, 231966]",43
260066,"[73389, 249815, 260066]",63
866,"[866, 12626, 114942]",11
4533,"[4533, 64855]",14
11544,[11544],49
11548,[11548],24
12612,"[11552, 12610, 12612, 12615, 84363, 92538, 112416, 183757]",1593
12150,"[12150, 12155, 12574, 12575, 12577, 53819, 250038, 262642, 274654, 274875]",1694
153074,"[12153, 12609, 66846, 114326, 153074, 261320]",668
12154,[12154],16
12616,"[999, 12158, 12585, 12613, 12616, 12618, 66844, 92537, 183756, 270330, 274874]",1416
12587,"[12586, 12587]",824
12588,[12588],193
12592,"[12592, 12594]",2726
12595,[12595],27
266383,"[12596, 12597, 42756, 150917, 202229, 250023, 250024, 261317, 261334, 261335, 266383, 274655, 274877]",4011
12598,"[12598, 53820, 93155, 150761, 249706, 261326, 273713]",567
12602,[12602],330
12605,"[12605, 92539, 114327, 153075, 261321]",404
114328,"[12607, 89593, 107268, 114328, 114331, 250025]",712
12619,"[11551, 12619, 12620]",346
12622,"[12622, 12623, 12625, 112415, 114941, 202543]",978
12645,"[12645, 203383, 261325]",875
12653,[12653],33
28171,[28171],43
34594,[34594],87
35618,"[35618, 38747]",158
35751,"[28417, 35751, 98666, 206183]",59
36281,"[36281, 205720, 207168]",267
38749,[38749],119
38787,"[38787, 105405]",136
208072,"[38925, 105408, 105409, 208072]",207
39111,[39111],11
45820,"[25138, 35117, 43182, 45820]",3786
45973,"[27244, 45973]",61
45974,"[45974, 208410]",36
46783,[46783],111
47930,"[26531, 38748, 47930]",1204
48580,[48580],72
48581,[48581],29
54490,"[54490, 254374]",326
61544,"[61543, 61544]",13
62274,"[62273, 62274, 62323]",23
62279,"[62265, 62279, 80447, 80541, 81169, 84055, 173812, 176327]",63
62281,[62281],57
66623,"[66623, 81168, 89596, 216658]",159
66847,"[62275, 62276, 66847]",27
70845,"[66622, 70845, 158773]",75
72473,"[72473, 273492]",13
174718,"[62388, 72504, 75089, 80555, 170088, 174712, 174718, 262629]",35
80405,"[62375, 62376, 80405, 80554, 174719, 174720, 174721]",76
80418,[80418],19
80448,"[75098, 80448, 113412, 113415, 173818, 175646]",95
174711,"[62396, 80461, 80546, 113634, 174711]",64
173814,"[80547, 80556, 89044, 89598, 155738, 170104, 173813, 173814, 173819, 174714, 174715, 174738, 178432, 202234, 218358, 263188, 267544, 269179]",312
87019,"[54493, 82646, 87019, 104019, 108602, 119318, 119370, 129706, 208598]",17009
89037,"[89037, 114335]",10
89043,"[89043, 89400, 267543]",19
89045,"[72481, 80550, 89045, 171080, 174713, 176331]",63
89594,[89594],208
89595,"[87748, 89595]",543
94731,"[80544, 94731]",10
98662,"[54488, 54489, 98662, 129566, 207490, 213403, 246935]",7063
98663,"[25139, 32258, 35617, 43097, 45821, 90614, 98663, 129746]",8615
98664,"[76668, 98664, 256330]",336
101412,"[25605, 41326, 45108, 101412, 104874, 128741, 213467]",3229
101548,[101548],29
101549,"[50023, 101549]",117
101739,"[101739, 105604, 114701]",190
105406,"[105406, 208071]",108
105407,"[27175, 38884, 105407, 208070, 256252]",156
105928,[105928],32
112018,"[112018, 215255, 258252, 262623]",39
112414,"[112414, 155740]",13
113633,"[80478, 113633, 217804]",12
114333,[114333],15
114337,"[114337, 217820, 219096]",18
114338,"[109710, 114338, 173815, 271296]",78
121754,[121754],33
128877,"[100655, 128877]",48
131686,[131686],13
151245,[151245],34
152537,"[165, 914, 2468, 12151, 12582, 12583, 12584, 12590, 12591, 70846, 93156, 150915, 152537, 155737, 158762, 158765, 202225, 202230, 250021, 261318, 261332, 261333, 261336, 266382, 274876]",12973
153073,"[11547, 11553, 12604, 114325, 114330, 114519, 121068, 153073, 155739, 216650, 263928]",939
153171,"[867, 12606, 114329, 153171, 249707, 261322]",718
173775,"[75094, 173775, 262625]",14
173811,"[173811, 175950, 175951, 184705]",66
173829,"[80417, 80462, 173821, 173829, 174710, 212669]",26
174716,"[174716, 248257]",12
174717,"[62280, 62283, 62333, 72505, 72506, 75166, 80488, 80491, 89041, 170089, 173817, 174717, 174722, 174723, 230852, 231322, 267545]",319
174725,"[170116, 174725, 219084, 267542]",17
174727,[174727],27
175949,[175949],10
176328,[176328],13
178453,"[80419, 178453]",48
183758,"[93168, 183758]",26
194970,[194970],731
202228,[202228],108
202550,"[202549, 202550]",116
202551,[202551],266
206468,"[206468, 273491]",16
206469,"[62278, 62385, 174726, 206469, 231323, 231324]",94
208073,"[26776, 45516, 105410, 208073]",584
208589,[208589],405
211336,[211336],15
213404,[213404],2179
217808,"[217808, 263941, 266250, 273490]",26
224713,[224713],47
224860,[224860],26
226927,[226927],41
227097,"[27426, 39454, 49556, 54496, 227097]",272
228114,[228114],641
231318,"[113317, 177002, 231318]",104
249705,"[12157, 94729, 249705]",93
250022,"[12156, 75171, 79444, 89597, 114665, 121990, 173822, 204573, 215256, 250022, 261319]",472
256251,[256251],54
261323,"[202233, 237325, 249709, 261323]",23
261327,"[4230, 261327, 261330]",10
277732,"[262630, 263834, 277732]",13
263910,[263910],10
263931,"[114332, 263931]",15
266384,[266384],138
267727,"[89040, 170105, 223009, 267697, 267727]",59
268500,"[38924, 39455, 49555, 54495, 100082, 128878, 268500]",717
268501,"[39453, 49554, 54494, 100081, 128876, 268501]",406
277914,[277914],81
9139,"[9139, 10461, 227316, 235200]",1303
9143,[9143],115
9144,"[9144, 123155]",681
9145,"[60, 9145]",694
10460,[10460],245
10570,"[32, 10570, 235201, 276625]",225
67180,[67180],74
67181,[67181],72
67183,[67183],25
117760,[117760],12
158206,"[57, 158077, 158206, 176533, 273545]",622
202078,[202078],363
202079,"[119819, 202079, 202098]",313
202089,[202089],142
205538,[205538],55
234692,[234692],259
153197,"[1047, 8699, 8721, 8727, 8732, 12301, 12334, 12358, 12467, 12483, 12511, 12538, 15911, 15965, 31665, 31666, 65075, 86227, 86228, 115107, 153197, 159792, 170992, 194886, 202440, 215325, 216055, 230241, 248122, 248655, 249065, 249074, 249946, 249970, 249973, 249977, 250663, 250664, 250886, 250916, 261305, 263166, 265872, 266038, 273830, 273958, 288855]",567
99192,"[2230, 36343, 39038, 45657, 82631, 36858, 87457, 99192, 228815, 269585]",308
15960,"[2567, 6913, 8703, 8834, 15960, 85051, 110663, 203247, 15036, 15889, 87790, 109349, 110656, 112296, 201703, 203540, 249095]",139
6856,"[6856, 8791, 8843, 203272, 248654, 249098, 249125]",32
15918,"[6920, 6921, 8831, 203525, 203529, 6905, 8788, 8813, 15918, 69330, 202484, 202508, 203248, 203294, 203524, 248660, 220317, 249096]",180
77978,"[8753, 12361, 77977, 77978, 108062, 214486, 220704, 228654, 248662, 254193, 264613]",27
8757,"[8757, 12341, 12476, 158700, 249919]",27
15970,"[8754, 8755, 8760, 8761, 8765, 12310, 15904, 69225, 78145, 15929, 15970, 65103, 77985, 86219, 93234, 93235, 93237, 201689, 201690, 203264, 172893, 201692, 271859]",111
8818,"[8772, 8816, 8818, 8830, 12314, 12315, 12352, 12376, 12422, 12436, 12465, 12495, 15076, 85045, 91956, 91958, 109352, 201697, 229750, 230730, 249920, 249935, 249938, 249943, 250653, 250691, 250692, 250698, 250705, 250710, 250877, 250914, 266861, 271861]",227
12496,"[8778, 8779, 8794, 8796, 8800, 8804, 8807, 8809, 8836, 8848, 12312, 12424, 12426, 12496, 15061, 15072, 15077, 15163, 15995, 15996, 16011, 69221, 69227, 86242, 86243, 111054, 112907, 113286, 157670, 201709, 201720, 202482, 203267, 203270, 203533, 220539, 222409, 229074, 229552, 230512, 249101, 249103, 249119, 249130, 249132, 249881, 249933, 249953, 249964, 249992, 250655, 250658, 250660, 250699, 250711, 250870, 250903, 263160, 263990, 264442, 265579, 265744, 265745, 266025, 271098, 272743, 272748]",567
8781,"[8781, 8795, 8829, 8837, 12335, 12462, 15051, 15130, 15888, 15935, 85047, 157667, 158755, 194988, 201711, 203512, 249114, 249116, 249117, 249124, 249937, 249990, 249991, 250668, 250675, 250687, 250709, 250712, 250713, 250714, 250920, 265578, 201702, 215329, 249106, 265574, 271602]",373
203263,"[6861, 8786, 8835, 12378, 12497, 15055, 15103, 15111, 15190, 65073, 69331, 70868, 77990, 86233, 109354, 158760, 202499, 202501, 203263, 203266, 220541, 220716, 220721, 222408, 229071, 249121, 250673, 250703, 250704, 258477, 259834, 271095, 271530]",603
8803,"[8803, 8826, 12380, 12434]",21
8810,"[6915, 8810]",88
153607,"[8811, 8833, 12382, 15041, 15122, 15942, 86251, 6914, 6917, 6919, 12318, 12368, 15048, 15951, 15957, 86235, 151992, 153607, 155561, 155952, 156318, 201719]",575
8820,"[8792, 8793, 8820, 8832, 202493, 203280, 12460, 15040, 15068, 15093, 78147, 85046, 158703, 158704, 158741, 158743, 201700, 202483, 202489, 202491, 203274, 203278, 203287, 249123, 249922, 249926, 249934, 250014, 250666, 250681, 250682, 250690, 250717, 250878, 250879, 288860, 203284, 249099, 249113, 249945, 250680, 250684, 250918]",719
8846,"[6911, 6912, 8846, 15053, 201701, 203276, 203281, 203292, 249128, 8838, 8845, 203250, 249105, 250900]",161
8847,"[8799, 8839, 8844, 8847, 159787, 248663, 15931]",71
8849,"[8842, 8849]",12
99191,"[12408, 1369, 45659, 50446, 105059, 208090, 224617, 262857, 41262, 76106, 76107, 99191, 104677, 104832, 165360, 212208, 255984, 266023, 268037, 268286, 268738, 270072]",257
12416,"[8746, 8749, 12311, 12342, 12416, 15887, 15916, 86221, 15909, 15913, 15921, 65074, 65081, 65084, 65085, 70209, 70867, 80803, 80804, 80806, 83351, 83424, 83429, 83475]",650
12475,"[12475, 15994, 250701]",25
153788,"[12543, 15062, 15915, 15959, 15990, 78008, 153788, 201710, 202494, 202509, 202511, 202537, 203249, 249911, 249995, 260804, 272958, 288864]",313
15047,[15047],21
15058,"[15056, 15058, 15059, 15060, 15078, 15113, 15979, 16009, 91970, 111055, 177560, 194990, 201721, 203261, 203271, 203285, 203517, 203527, 220540]",121
15095,"[12363, 15095, 15101, 86244, 259835, 271096]",63
15127,"[2377, 15031, 15127, 15980, 110660, 249952]",140
15162,"[12565, 15071, 15162, 215321, 215322, 248661, 271097, 272008]",27
15168,"[12340, 15168]",10
250665,"[8817, 12327, 12488, 15034, 15176, 15907, 69329, 77976, 77995, 91955, 91957, 91962, 109778, 112637, 112890, 183008, 202481, 222228, 249094, 249135, 249924, 250665, 250678, 266859]",135
15182,"[15182, 15998, 16003, 65107, 65108, 65110, 68109, 203530, 249082, 249083, 249980, 249981, 250872, 250882, 250887, 250888, 254194, 272615, 273291]",106
15192,"[12423, 15192, 203273, 203516, 249134, 249936, 249993, 249999, 250700, 250913]",119
154473,"[15128, 15203, 85052, 86241, 154473, 204088, 250683]",72
15898,"[8709, 8713, 8714, 8715, 8717, 8723, 12291, 12479, 15149, 15898, 15943, 15987, 15999, 31664, 62075, 68121, 85751, 94668, 112294, 172776, 195094, 195095, 202448, 203519, 215522, 216430, 221205, 222415, 249068, 249069, 249071, 249076, 249905, 249967, 249969, 249971, 249974, 250875, 259836, 259839, 261446, 265023, 265024, 265420, 266196, 272454, 272616, 273897]",235
15981,"[15981, 15986, 259840, 16007, 65100, 80762, 202478, 203537, 215328, 216054, 249930, 249931, 249978, 250697, 250883]",99
15983,"[15983, 112259, 203536]",11
16013,"[8763, 16008, 16013, 157662]",14
27135,[27135],24
27136,"[27136, 76105]",21
37029,"[15938, 37029, 75844, 87458, 207401, 255117]",47
55012,"[37226, 39222, 41304, 41308, 49079, 207820, 254746, 40704, 41249, 41307, 45591, 49015, 55012, 82630, 104141, 254747, 254999, 255544, 275670]",260
37861,[37861],14
41148,"[39604, 39605, 41148, 54931, 105940]",77
41253,"[27138, 27140, 40047, 41253, 48502, 52322, 76090, 79225, 79281, 99190, 101928, 207124, 207322, 224610, 226147, 236738, 249909, 255881, 255904, 270070, 278849]",383
41261,"[41261, 56057, 75841]",22
43501,"[43501, 48141]",30
43615,"[27137, 43615, 48144]",10
104024,"[26911, 43304, 43799, 45618, 50750, 55605, 101845, 181897, 256678, 101953, 104024]",176
48142,"[48142, 227819]",13
56056,[56056],38
56680,[56680],19
59691,"[27054, 41273, 59690, 59691, 59749, 59762, 59766, 59770, 68845, 68849, 69333, 216136, 255769, 260744, 288807]",221
69224,[69224],17
73028,"[15966, 73028, 261928]",10
75952,"[38303, 75952]",10
75959,"[75959, 105049]",46
249127,"[78149, 78150, 202524, 203504, 203534, 249109, 249127, 265421, 77984, 249084, 249961]",123
79151,"[27132, 27139, 27142, 43681, 43682, 49172, 50385, 75845, 79151, 99816, 100291, 101927, 103881, 104350, 207123, 208092, 217929, 225267, 226030]",187
79335,"[26912, 38722, 41010, 43834, 51027, 55010, 55606, 79335, 101844, 101952, 103911, 203256, 207210, 225231, 253406, 254739, 256677, 256689, 262981]",142
151140,"[86222, 159794, 110658, 151140, 153184, 155560]",803
86252,[86252],14
99193,"[43539, 43616, 43618, 45658, 48145, 51373, 75843, 99193, 208089, 208174, 208457, 225214, 253048, 254749, 256163, 256914, 268580]",385
100593,"[100593, 181892, 104227]",28
101829,"[36197, 69716, 75593, 76091, 101829, 104676, 104716, 267795]",97
105051,[105051],27
105058,"[105058, 165218, 209839, 266026]",19
105369,"[105369, 268815]",10
226704,"[107147, 209838, 129544, 226704, 254750, 278839, 278850]",208
108522,"[40705, 108522, 129531, 266019]",35
112297,"[12504, 65997, 112297, 222652, 264612]",47
112884,"[6855, 12489, 15991, 16004, 16012, 86229, 112884, 112888, 151993, 152261, 201722, 202480]",169
133202,"[133099, 133202]",58
133200,"[133200, 144136, 149503, 149504, 149977, 282875, 286979, 288481, 288484]",448
133201,[133201],50
133203,[133203],67
139481,"[139481, 140495, 140512, 140717, 140731, 140919, 140977, 141191, 141673, 143169, 150546, 190713, 191021, 193185, 280661, 281604, 281626, 282157, 282204, 282246, 282275, 282663, 283283, 284161, 287107, 287889, 288224, 288246, 288247, 288249, 288261, 288367]",36
140465,"[139482, 140465, 140650, 140976, 141654, 147255, 238257]",10
140496,"[139300, 140254, 140424, 140462, 140496, 140498, 150438, 190673, 190682, 238573, 285766]",19
140499,"[139445, 140476, 140499, 141668, 141908, 141962, 238485, 280581, 284358, 286181, 288365]",14
142384,"[142384, 143216, 144137, 149198, 149570, 149909, 244958, 282247, 283076, 283285, 283543, 288223, 288482, 288483]",192
157678,[157678],16
174040,"[72993, 159793, 174040]",17
193096,"[139299, 140258, 140541, 190678, 190749, 193096, 193202, 243129, 280573]",14
195824,"[195824, 225313, 226674, 227185, 268283]",43
198341,"[182161, 198341, 201680, 249073, 259016, 259829, 263158, 266197]",16
202485,"[12374, 12477, 15133, 15193, 15919, 202485, 202486, 249968, 250702]",63
202520,"[202492, 202520, 203520, 249122, 249903]",29
249104,"[203289, 250881, 249104]",29
203541,"[203541, 215317]",18
207233,"[41255, 43617, 104834, 105050, 163156, 207233, 207331, 208091, 249948, 262979, 267845, 268039, 268811]",89
209228,"[28776, 32651, 40045, 48143, 75857, 101926, 105048, 105703, 208175, 209228, 225229, 225230, 225232, 249910]",221
249906,"[220703, 249093, 249118, 249126, 249136, 249137, 249895, 249906, 249921, 249923]",35
249986,"[220706, 249884, 249979, 249986, 250696, 257367]",44
264616,"[8724, 12535, 15148, 15150, 65102, 203521, 230388, 249070, 249955, 250885, 264616, 266022]",67
249072,"[3410, 15939, 18330, 65106, 79971, 80805, 121534, 202476, 216056, 249066, 249072, 249077, 250917]",52
250669,"[249100, 260803, 265577, 202513, 249120, 249944, 249997, 249998, 250000, 250669, 250715, 250716]",174
249107,"[249107, 250002, 250640, 249897, 249989, 250873]",15
249108,[249108],10
249133,"[222232, 230515, 249097, 249112, 249133, 250907, 263991, 264381, 266193, 267047]",21
250019,"[249950, 249954, 249996, 250019]",14
250670,[250670],24
250672,"[12494, 16005, 201712, 202472, 203269, 249110, 249111, 249115, 249129, 249131, 249879, 249932, 249947, 249994, 250672, 250674, 250677, 250869, 250871, 250874, 250905]",160
